budget;genres;id;popularity;release_date;revenue;runtime;tagline;title;vote_average;vote_count
13000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]";11186;16.681567;1990-11-09;35763605;84;Look out Jack! Chucky's back!;Child's Play 2;5.8;308
13200000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";136835;24.656068;2014-09-10;53830415;83;First he gets into your house. Then he gets into your head.;No Good Deed;5.6;181
18000000;"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";5876;37.104353;2007-11-21;57096190;126;Belief divides them, mystery surrounds them, but fear changes everything.;The Mist;6.7;1399
15000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]";264660;95.130041;2015-01-21;36869414;108;There is nothing more human than the will to survive;Ex Machina;7.6;4737
13000000;"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";492;27.546914;1999-09-30;22863596;112;Ever wanted to be someone else? Now you can.;Being John Malkovich;7.3;1101
6000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";25462;2.27213;2001-09-07;0;90;;Two Can Play That Game;6.6;17
13000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]";238603;17.371327;2014-06-14;45300000;89;No one will ever believe our story.;Earth to Echo;5.7;290
13000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";10691;6.130096;2001-06-29;16929123;99;When it's real. When it's right. Don't let anything stand in your way.;Crazy/Beautiful;6.6;96
19000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]";1251;24.47248;2006-12-19;68673228;141;The battle of Iwo Jima seen through the eyes of the Japanese soldiers.;Letters from Iwo Jima;7.2;541
13000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]";5172;6.764437;2006-10-15;11130889;104;;The Astronaut Farmer;6.2;123
13000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";58680;1.750054;1998-05-08;8026971;84;It's Woo's world.. we're just living in it.;Woo;5.5;10
6000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";264644;66.11334;2015-10-16;35401758;117;Love knows no boundaries;Room;8.1;2757
0;"[{""id"": 35, ""name"": ""Comedy""}]";14577;9.066881;1998-06-12;0;82;Revenge is a dish best served DIRTY.;Dirty Work;6.5;66
13000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";11592;6.170139;1994-04-13;7820688;95;Every Mom Wants to Be Wanted, But Not For Murder One!;Serial Mom;6.4;135
13000000;"[{""id"": 35, ""name"": ""Comedy""}]";16406;4.742537;1999-08-04;27500000;94;The unmaking of the president;Dick;5.7;67
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";19052;1.212956;1999-11-04;0;99;;Light It Up;6.6;7
13000000;"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}]";3682;11.880899;1998-08-28;16757163;106;You've never been anywhere until you've been here;54;5.5;135
0;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";9683;10.131123;2001-08-24;0;84;Life is an adventure. Don't blow it.;Bubble Boy;5.1;163
13000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";2084;5.831302;2001-09-06;0;93;;Birthday Girl;6.1;103
13000000;"[{""id"": 35, ""name"": ""Comedy""}]";107811;35.522027;2013-03-01;48065672;93;Finally.;21 & Over;5.7;737
13000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";2266;10.573191;2006-05-16;4857367;120;Fall in love with Paris 18 times.;Paris, je t'aime;6.8;207
0;"[{""id"": 18, ""name"": ""Drama""}]";13074;4.898437;2007-06-14;0;112;;Resurrecting the Champ;5.9;60
13000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";144340;17.632446;2013-03-21;18000000;107;Let someone in.;Admission;5.4;304
0;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";48217;1.780065;2000-01-01;0;112;;The Widow of Saint-Pierre;6.7;11
15000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]";28211;26.373864;2009-03-25;8459458;96;If the one you love was lying to you, how far would you go to find out the truth?;Chloe;5.9;498
13000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";47502;1.647335;1996-04-03;9789900;91;A comedy about a wife, her husband and his hit man.;Faithful;4.8;4
13000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";9950;12.321302;2006-03-16;2636637;125;;Find Me Guilty;6.5;138
13000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";84892;43.444135;2012-09-20;33400000;102;We are infinite.;The Perks of Being a Wallflower;7.7;2968
3000000;"[{""id"": 28, ""name"": ""Action""}]";24227;1.279106;1993-05-14;1200000;87;You have the right to remain silent... permanently.;Excessive Force;4.5;10
13000000;"[{""id"": 18, ""name"": ""Drama""}]";9672;3.680896;2006-11-16;1151330;110;There's more to the story than you know;Infamous;6.4;60
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]";44853;2.996284;2000-12-29;0;120;Everything has a price.;The Claim;5.6;17
13000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]";157544;10.475368;2015-07-24;1784763;91;For 2,000 years the Vatican has recorded evidence of evil. May God have mercy on their souls.;The Vatican Tapes;4.6;243
14350531;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]";59678;30.952377;2011-05-12;3964682;88;Inner City vs. Outer Space;Attack the Block;6.3;733
10000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]";79777;4.267466;2011-12-23;303877;127;Love can change what we want… war can change who we are;In the Land of Blood and Honey;5.8;45
13000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]";158011;34.532418;2013-03-14;68572378;94;There are 188 million 911 calls a year. This one made it personal.;The Call;6.6;1257
0;"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]";407887;6.116436;2016-07-27;0;110;The Odds Were 5000 to 1 … One was all They Needed.;Operation Chromite;5.8;29
0;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]";17043;1.714972;2002-07-26;33082548;90;His First Big-Screen Adventure!;The Crocodile Hunter: Collision Course;5.3;34
13000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";8952;19.664699;2009-01-18;10652035;98;The Conman who wouldn't go straight.;I Love You Phillip Morris;6.4;503
12000000;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]";62204;6.537986;1981-12-15;55260558;100;;Quest for Fire;7.1;109
12500000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";13435;13.349012;2002-12-19;23367586;120;Antwone Fisher is at war... with himself.;Antwone Fisher;6.7;137
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";17187;6.796079;2002-11-22;0;108;In everyone's life there's that one person who makes all the difference.;The Emperor's Club;6.9;96
12500000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]";319;35.268557;1993-09-09;12281551;120;Stealing, Cheating, Killing. Who said romance was dead?;True Romance;7.5;749
3100000;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]";59457;7.453347;2010-07-15;0;111;What are the consequences of giving birth to your dead boyfriend?;Womb;5.9;92
12500000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]";9504;13.939054;1992-09-15;10725228;100;Lie. Cheat. Steal. All in a day’s work.;Glengarry Glen Ross;7.5;323
13000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";37414;11.892615;2010-02-19;0;109;Nobody See's It Coming;The Killer Inside Me;6;173
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";6217;5.69872;1982-04-02;0;118;They are something more than lovers who are about to become something less than human.;Cat People;6;94
12500000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]";26688;8.780512;2009-09-09;27206120;101;The Sisters of Theta Pi Are Dying To Keep a Secret.;Sorority Row;5.4;177
0;"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";43867;4.021389;1937-09-03;0;101;The most thrilling swordfight ever filmed...;The Prisoner of Zenda;8.4;11
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";6615;15.817096;2007-10-12;11293663;106;The search for true love begins outside the box.;Lars and the Real Girl;7.1;509
12500000;"[{""id"": 10752, ""name"": ""War""}, {""id"": 18, ""name"": ""Drama""}]";14574;34.821223;2008-05-07;20416563;94;Lines may divide us, but hope will unite us.;The Boy in the Striped Pyjamas;7.7;1451
12800000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10402, ""name"": ""Music""}]";16;22.022228;2000-05-17;40031879;140;You don't need eyes to see.;Dancer in the Dark;7.6;377
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";39780;0.139384;1997-12-31;0;132;They dared to play the game of love, faith, and chance.;Oscar and Lucinda;6.2;25
12500000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]";21612;2.950618;1996-01-26;1227324;99;One family, one murder, too many lies.;The Funeral;7.3;31
15000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";36691;7.497306;2009-09-07;5024782;90;Ben loves his family almost as much as he loves himself;Solitary Man;5.8;84
20000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]";23631;26.396191;2010-09-01;31327899;105;He was given an offer he couldn't refuse...;Machete;6.3;1150
12500000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";45324;6.546037;2010-09-16;1083683;108;Honor. Integrity. Principles. Everything is negotiable.;Casino Jack;6;94
12300000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]";12144;28.670193;1988-11-18;84460846;69;A new adventure is born.;The Land Before Time;7;640
0;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]";11658;9.572705;2004-02-05;15;140;;Tae Guk Gi: The Brotherhood of War;7.4;133
12500000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";56601;0.903529;2010-04-01;3878993;118;Dream for the fences.;The Perfect Game;6.3;30
8000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";9552;47.584643;1973-12-26;441306145;122;Something almost beyond comprehension is happening to a girl on this street, in this house... and a man has been sent for as a last resort. This man is The Exorcist.;The Exorcist;7.5;2005
7000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]";578;50.152327;1975-06-18;470654000;124;Don't go in the water.;Jaws;7.5;2542
11000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";2105;60.767168;1999-07-09;235483004;95;There's nothing like your first piece.;American Pie;6.4;2296
12516654;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]";126319;11.103202;2012-12-12;8109160;78;Bonnie and Clyde, Sid and Nancy...;Ernest & Celestine;7.6;142
25000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]";10136;15.26213;1986-12-12;79817939;94;Eddie Murphy is the chosen one.;The Golden Child;5.6;304
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]";67660;6.035152;2012-04-16;96070507;122;Let the mind games begin.;Think Like a Man;6.9;281
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]";10611;10.297189;2002-04-01;75781642;102;Everyone's gettin' lined up.;Barbershop;6.2;137
12000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";154;22.434102;1982-06-03;96800000;113;At the end of the universe lies the beginning of vengeance.;Star Trek II: The Wrath of Khan;7.3;675
15000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 9648, ""name"": ""Mystery""}]";3049;41.249004;1994-02-04;107217396;86;He's the best there is! (Actually, he's the only one there is.);Ace Ventura: Pet Detective;6.4;1648
12000000;"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]";860;23.161754;1983-06-03;79567667;114;Is it a game, or is it real?;WarGames;7;504
12000000;"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]";9281;19.195399;1985-02-08;68706993;113;A big city cop. A small country boy. They have nothing in common... but a murder.;Witness;7;375
12000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 10752, ""name"": ""War""}]";75674;21.958055;2012-02-24;81272766;110;The only easy day was yesterday;Act of Valor;6.3;417
12000000;"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 80, ""name"": ""Crime""}]";9762;45.477802;2006-08-11;114194847;104;Every Second Chance Begins With a First Step;Step Up;6.7;1060
12000000;"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}]";3179;12.60629;1996-12-15;0;81;Coming to a screen bigger than your TV.;Beavis and Butt-Head Do America;6.5;168
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10749, ""name"": ""Romance""}]";184;40.631671;1997-12-24;39673162;154;Six players on the trail of a half a million in Cash. There's only one question... Who's playing who?;Jackie Brown;7.3;1514
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]";13335;26.219598;2008-04-25;43493123;107;This time they're running from the joint.;Harold & Kumar Escape from Guantanamo Bay;6.2;497
15000000;"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]";76726;64.504747;2012-02-01;145000000;84;What are you capable of?;Chronicle;6.6;1935
12000000;"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";10269;3.389249;1983-11-18;30400000;132;;Yentl;6.2;51
5000000;"[{""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]";36819;14.779537;1981-07-13;42365581;116;All the dreams you've ever had and not just the good ones.;Time Bandits;6.6;249
12000000;"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]";17130;6.703319;2002-02-15;61141030;93;Dreams change. Friends are forever;Crossroads;4.7;158
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]";57214;49.070321;2012-03-01;100000000;88;Witness it;Project X;6.5;1564
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10752, ""name"": ""War""}]";11202;21.933822;1970-01-25;89800000;172;The Rebel Warrior;Patton;7.3;323
12000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";9357;20.624896;2002-08-21;52223306;96;The things that we fear the most have already happened to us...;One Hour Photo;6.6;435
12000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]";13812;8.083995;2008-10-10;40855419;89;Contain The Truth.;Quarantine;5.5;339
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]";9030;11.135734;2008-02-01;56309766;98;How can you believe your eyes when they're not yours?;The Eye;5.5;281
12000000;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]";19084;4.623609;2004-04-07;31179516;97;Take the ride.;Johnson Family Vacation;4.7;30
12000000;"[{""id"": 35, ""name"": ""Comedy""}]";8386;11.510281;2001-12-21;31155435;93;They've got their degrees all rolled up.;How High;6.3;218
0;"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}]";10437;15.085981;1992-12-10;27281507;85;;The Muppet Christmas Carol;7.2;212
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]";1360;18.422327;2002-08-29;56298474;123;Prepare to be seduced;Frida;7.3;383
12000000;"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]";101267;8.410688;2012-06-28;32726956;93;Be yourself and you can be anything;Katy Perry: Part of Me;6.5;85
12000000;"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]";222935;74.358971;2014-05-16;307166834;125;One Sick Love Story;The Fault in Our Stars;7.6;3759
12000000;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]";10220;18.422008;1998-09-11;22921898;121;Trust everyone... But always cut the cards.;Rounders;6.9;439
0;"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]";284296;15.896312;2014-12-12;25434291;102;;Top Five;6.3;210
12000000;"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]";31915;8.61659;1979-01-01;54000000;102;;Prophecy;5.4;25
